date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default,year,label,cmnameshort,x,scaling,interpolated
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,,0.0,#item+label,#item+name+short,,,
2018-05-15,Cassava - Retail,KG,cereals and tubers,155.7,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2018.0,Cassava - Retail (KG),Cassava,1526342400.0,1.0,0.0
2018-06-15,Cassava - Retail,KG,cereals and tubers,314.85,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2018.0,Cassava - Retail (KG),Cassava,1529020800.0,1.0,0.0
2018-07-15,Cassava - Retail,KG,cereals and tubers,315.0,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2018.0,Cassava - Retail (KG),Cassava,1531612800.0,1.0,0.0
2018-08-15,Cassava - Retail,KG,cereals and tubers,264.35,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2018.0,Cassava - Retail (KG),Cassava,1534291200.0,1.0,0.0
2018-09-15,Cassava - Retail,KG,cereals and tubers,341.8,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2018.0,Cassava - Retail (KG),Cassava,1536969600.0,1.0,0.0
2018-10-15,Cassava - Retail,KG,cereals and tubers,328.6,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2018.0,Cassava - Retail (KG),Cassava,1539561600.0,1.0,0.0
2018-11-15,Cassava - Retail,KG,cereals and tubers,331.26,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2018.0,Cassava - Retail (KG),Cassava,1542240000.0,1.0,0.0
2018-12-15,Cassava - Retail,KG,cereals and tubers,330.81,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2018.0,Cassava - Retail (KG),Cassava,1544832000.0,1.0,0.0
2019-01-15,Cassava - Retail,KG,cereals and tubers,305.66,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2019.0,Cassava - Retail (KG),Cassava,1547510400.0,1.0,0.0
2019-02-15,Cassava - Retail,KG,cereals and tubers,330.25,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2019.0,Cassava - Retail (KG),Cassava,1550188800.0,1.0,0.0
2019-03-15,Cassava - Retail,KG,cereals and tubers,390.45,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2019.0,Cassava - Retail (KG),Cassava,1552608000.0,1.0,0.0
2019-04-15,Cassava - Retail,KG,cereals and tubers,395.45,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2019.0,Cassava - Retail (KG),Cassava,1555286400.0,1.0,0.0
2019-05-15,Cassava - Retail,KG,cereals and tubers,371.1038461538462,,,,,,,68,,,1,,,,Cassava - Retail (KG),Cassava,,1.0,1.0
2019-06-15,Cassava - Retail,KG,cereals and tubers,345.94615384615383,,,,,,,68,,,1,,,,Cassava - Retail (KG),Cassava,,1.0,1.0
2019-07-15,Cassava - Retail,KG,cereals and tubers,321.6,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2019.0,Cassava - Retail (KG),Cassava,1563148800.0,1.0,0.0
2019-08-15,Cassava - Retail,KG,cereals and tubers,255.3,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2019.0,Cassava - Retail (KG),Cassava,1565827200.0,1.0,0.0
2019-09-15,Cassava - Retail,KG,cereals and tubers,220.7,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2019.0,Cassava - Retail (KG),Cassava,1568505600.0,1.0,0.0
2019-10-15,Cassava - Retail,KG,cereals and tubers,396.68,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2019.0,Cassava - Retail (KG),Cassava,1571097600.0,1.0,0.0
2019-11-15,Cassava - Retail,KG,cereals and tubers,393.75,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2019.0,Cassava - Retail (KG),Cassava,1573776000.0,1.0,0.0
2019-12-15,Cassava - Retail,KG,cereals and tubers,354.83,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,68,15.0,5.0,1,801_68_15_5,,2019.0,Cassava - Retail (KG),Cassava,1576368000.0,1.0,0.0
2014-01-15,Cowpeas - Retail,KG,pulses and nuts,324.3625,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2014-02-15,Cowpeas - Retail,KG,pulses and nuts,324.3625,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2014-03-15,Cowpeas - Retail,KG,pulses and nuts,324.3625,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2014-04-15,Cowpeas - Retail,KG,pulses and nuts,324.3625,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2014-05-15,Cowpeas - Retail,KG,pulses and nuts,324.3625,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2014-06-15,Cowpeas - Retail,KG,pulses and nuts,324.3625,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2014-07-15,Cowpeas - Retail,KG,pulses and nuts,324.3625,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2014-08-15,Cowpeas - Retail,KG,pulses and nuts,324.3625,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2014-09-15,Cowpeas - Retail,KG,pulses and nuts,324.3625,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2014-10-15,Cowpeas - Retail,KG,pulses and nuts,324.3625,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2014-11-15,Cowpeas - Retail,KG,pulses and nuts,324.3625,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2014-12-15,Cowpeas - Retail,KG,pulses and nuts,324.3625,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2015-01-15,Cowpeas - Retail,KG,pulses and nuts,324.3625,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2015-02-15,Cowpeas - Retail,KG,pulses and nuts,324.3625,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2015-03-15,Cowpeas - Retail,KG,pulses and nuts,324.3625,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2015-04-15,Cowpeas - Retail,KG,pulses and nuts,324.3625,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2015-05-15,Cowpeas - Retail,KG,pulses and nuts,324.3625,MWK,Malawi,Central Region,1888.0,Mitundu,791.0,218,15.0,5.0,5,791_218_15_5,,2015.0,Cowpeas - Retail (KG),Cowpeas,1431648000.0,1.0,0.0
2015-06-15,Cowpeas - Retail,KG,pulses and nuts,306.065,MWK,Malawi,Southern Region,1890.0,Ngabu,806.0,218,15.0,5.0,5,806_218_15_5,,2015.0,Cowpeas - Retail (KG),Cowpeas,1434326400.0,1.0,0.0
2015-07-15,Cowpeas - Retail,KG,pulses and nuts,306.46223776223775,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2015-08-15,Cowpeas - Retail,KG,pulses and nuts,306.8727167832168,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2015-09-15,Cowpeas - Retail,KG,pulses and nuts,307.2831958041958,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2015-10-15,Cowpeas - Retail,KG,pulses and nuts,307.6804335664336,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2015-11-15,Cowpeas - Retail,KG,pulses and nuts,308.09091258741256,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2015-12-15,Cowpeas - Retail,KG,pulses and nuts,308.48815034965037,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2016-01-15,Cowpeas - Retail,KG,pulses and nuts,308.89862937062935,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2016-02-15,Cowpeas - Retail,KG,pulses and nuts,309.3091083916084,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2016-03-15,Cowpeas - Retail,KG,pulses and nuts,309.6931048951049,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2016-04-15,Cowpeas - Retail,KG,pulses and nuts,310.1035839160839,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2016-05-15,Cowpeas - Retail,KG,pulses and nuts,310.5008216783217,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2016-06-15,Cowpeas - Retail,KG,pulses and nuts,310.9113006993007,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2016-07-15,Cowpeas - Retail,KG,pulses and nuts,311.30853846153843,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2016-08-15,Cowpeas - Retail,KG,pulses and nuts,311.7190174825175,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2016-09-15,Cowpeas - Retail,KG,pulses and nuts,312.1294965034965,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2016-10-15,Cowpeas - Retail,KG,pulses and nuts,312.52673426573426,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2016-11-15,Cowpeas - Retail,KG,pulses and nuts,312.9372132867133,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2016-12-15,Cowpeas - Retail,KG,pulses and nuts,313.33445104895105,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2017-01-15,Cowpeas - Retail,KG,pulses and nuts,313.7449300699301,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2017-02-15,Cowpeas - Retail,KG,pulses and nuts,314.1554090909091,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2017-03-15,Cowpeas - Retail,KG,pulses and nuts,314.52616433566436,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2017-04-15,Cowpeas - Retail,KG,pulses and nuts,314.93664335664334,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2017-05-15,Cowpeas - Retail,KG,pulses and nuts,315.3338811188811,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2017-06-15,Cowpeas - Retail,KG,pulses and nuts,315.74436013986013,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2017-07-15,Cowpeas - Retail,KG,pulses and nuts,316.1415979020979,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2017-08-15,Cowpeas - Retail,KG,pulses and nuts,316.5520769230769,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2017-09-15,Cowpeas - Retail,KG,pulses and nuts,316.96255594405596,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2017-10-15,Cowpeas - Retail,KG,pulses and nuts,317.3597937062937,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2017-11-15,Cowpeas - Retail,KG,pulses and nuts,317.77027272727275,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2017-12-15,Cowpeas - Retail,KG,pulses and nuts,318.1675104895105,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2018-01-15,Cowpeas - Retail,KG,pulses and nuts,318.5779895104895,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2018-02-15,Cowpeas - Retail,KG,pulses and nuts,318.9884685314685,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2018-03-15,Cowpeas - Retail,KG,pulses and nuts,319.35922377622376,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2018-04-15,Cowpeas - Retail,KG,pulses and nuts,319.7697027972028,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2018-05-15,Cowpeas - Retail,KG,pulses and nuts,320.16694055944055,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2018-06-15,Cowpeas - Retail,KG,pulses and nuts,320.5774195804196,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2018-07-15,Cowpeas - Retail,KG,pulses and nuts,320.97465734265734,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2018-08-15,Cowpeas - Retail,KG,pulses and nuts,321.3851363636364,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2018-09-15,Cowpeas - Retail,KG,pulses and nuts,321.79561538461536,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2018-10-15,Cowpeas - Retail,KG,pulses and nuts,322.19285314685317,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2018-11-15,Cowpeas - Retail,KG,pulses and nuts,322.60333216783215,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2018-12-15,Cowpeas - Retail,KG,pulses and nuts,323.00056993006996,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2019-01-15,Cowpeas - Retail,KG,pulses and nuts,323.41104895104894,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2019-02-15,Cowpeas - Retail,KG,pulses and nuts,323.821527972028,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2019-03-15,Cowpeas - Retail,KG,pulses and nuts,324.1922832167832,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2019-04-15,Cowpeas - Retail,KG,pulses and nuts,324.60276223776225,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2019-05-15,Cowpeas - Retail,KG,pulses and nuts,325.0,MWK,Malawi,Central Region,1888.0,Waliranji,2116.0,218,15.0,5.0,5,2116_218_15_5,,2019.0,Cowpeas - Retail (KG),Cowpeas,1557878400.0,1.0,0.0
2019-06-15,Cowpeas - Retail,KG,pulses and nuts,350.0,MWK,Malawi,Central Region,1888.0,Mchinji,789.0,218,15.0,5.0,5,789_218_15_5,,2019.0,Cowpeas - Retail (KG),Cowpeas,1560556800.0,1.0,0.0
2019-07-15,Cowpeas - Retail,KG,pulses and nuts,400.0,MWK,Malawi,Central Region,1888.0,Mchinji,789.0,218,15.0,5.0,5,789_218_15_5,,2019.0,Cowpeas - Retail (KG),Cowpeas,1563148800.0,1.0,0.0
2019-08-15,Cowpeas - Retail,KG,pulses and nuts,400.0,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2019-09-15,Cowpeas - Retail,KG,pulses and nuts,400.0,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2019-10-15,Cowpeas - Retail,KG,pulses and nuts,400.0,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2019-11-15,Cowpeas - Retail,KG,pulses and nuts,400.0,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2019-12-15,Cowpeas - Retail,KG,pulses and nuts,400.0,,,,,,,218,,,5,,,,Cowpeas - Retail (KG),Cowpeas,,1.0,1.0
2014-01-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,414.83,MWK,Malawi,Southern Region,1890.0,Muloza,797.0,119,15.0,5.0,5,797_119_15_5,,2014.0,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,1389744000.0,1.0,0.0
2014-02-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,435.2150833333333,,,,,,,119,,,5,,,,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,,1.0,1.0
2014-03-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,453.62741666666665,,,,,,,119,,,5,,,,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,,1.0,1.0
2014-04-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,474.0125,MWK,Malawi,Central Region,1888.0,Lilongwe,827.0,119,15.0,5.0,5,827_119_15_5,,2014.0,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,1397520000.0,1.0,0.0
2014-05-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,460.90285294117643,,,,,,,119,,,5,,,,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,,1.0,1.0
2014-06-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,447.3562176470588,,,,,,,119,,,5,,,,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,,1.0,1.0
2014-07-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,434.2465705882353,,,,,,,119,,,5,,,,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,,1.0,1.0
2014-08-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,420.69993529411767,,,,,,,119,,,5,,,,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,,1.0,1.0
2014-09-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,407.1533,MWK,Malawi,Southern Region,1890.0,Mayaka,788.0,119,15.0,5.0,5,788_119_15_5,,2014.0,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,1410739200.0,1.0,0.0
2014-10-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,416.145,MWK,Malawi,Central Region,1888.0,Mchinji,789.0,119,15.0,5.0,5,789_119_15_5,,2014.0,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,1413331200.0,1.0,0.0
2014-11-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,439.062131147541,,,,,,,119,,,5,,,,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,,1.0,1.0
2014-12-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,461.24,MWK,Malawi,Northern Region,1889.0,Chitipa,774.0,119,15.0,5.0,5,774_119_15_5,,2014.0,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,1418601600.0,1.0,0.0
2015-01-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,478.12,MWK,Malawi,Northern Region,1889.0,Chitipa,774.0,119,15.0,5.0,5,774_119_15_5,,2015.0,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,1421280000.0,1.0,0.0
2015-02-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,512.515,MWK,Malawi,Northern Region,1889.0,Mzimba,800.0,119,15.0,5.0,5,800_119_15_5,,2015.0,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,1423958400.0,1.0,0.0
2015-03-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,493.9020786516854,,,,,,,119,,,5,,,,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,,1.0,1.0
2015-04-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,473.2949157303371,,,,,,,119,,,5,,,,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,,1.0,1.0
2015-05-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,453.3525,MWK,Malawi,Central Region,1888.0,Mitundu,791.0,119,15.0,5.0,5,791_119_15_5,,2015.0,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,1431648000.0,1.0,0.0
2015-06-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,498.7367,MWK,Malawi,Central Region,1888.0,Santhe,820.0,119,15.0,5.0,5,820_119_15_5,,2015.0,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,1434326400.0,1.0,0.0
2015-07-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,493.34,MWK,Malawi,Central Region,1888.0,Ntcheu,814.0,119,15.0,5.0,5,814_119_15_5,,2015.0,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,1436918400.0,1.0,0.0
2015-08-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,542.8,MWK,Malawi,Southern Region,1890.0,Luchenza,783.0,119,15.0,5.0,5,783_119_15_5,,2015.0,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,1439596800.0,1.0,0.0
2015-09-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,590.54,MWK,Malawi,Central Region,1888.0,Mchinji,789.0,119,15.0,5.0,5,789_119_15_5,,2015.0,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,1442275200.0,1.0,0.0
2015-10-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,600.0,MWK,Malawi,Central Region,1888.0,Lizulu,826.0,119,15.0,5.0,5,826_119_15_5,,2015.0,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,1444867200.0,1.0,0.0
2015-11-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,605.635,MWK,Malawi,Southern Region,1890.0,Liwonde,782.0,119,15.0,5.0,5,782_119_15_5,,2015.0,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,1447545600.0,1.0,0.0
2015-12-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,605.0,MWK,Malawi,Central Region,1888.0,Mponela,795.0,119,15.0,5.0,5,795_119_15_5,,2015.0,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,1450137600.0,1.0,0.0
2016-01-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,660.37,MWK,Malawi,Northern Region,1889.0,Mzuzu,801.0,119,15.0,5.0,5,801_119_15_5,,2016.0,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,1452816000.0,1.0,0.0
2016-02-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,671.04,MWK,Malawi,Central Region,1888.0,Mchinji,789.0,119,15.0,5.0,5,789_119_15_5,,2016.0,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,1455494400.0,1.0,0.0
2016-03-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,705.77,MWK,Malawi,Southern Region,1890.0,Ngabu,806.0,119,15.0,5.0,5,806_119_15_5,,2016.0,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,1458000000.0,1.0,0.0
2016-04-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,671.54,MWK,Malawi,Central Region,1888.0,Ntcheu,814.0,119,15.0,5.0,5,814_119_15_5,,2016.0,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,1460678400.0,1.0,0.0
2016-05-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,534.62,MWK,Malawi,Southern Region,1890.0,Neno,805.0,119,15.0,5.0,5,805_119_15_5,,2016.0,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,1463270400.0,1.0,0.0
2016-06-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,650.0,MWK,Malawi,Northern Region,1889.0,Mzimba,800.0,119,15.0,5.0,5,800_119_15_5,,2016.0,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,1465948800.0,1.0,0.0
2016-07-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,715.61,MWK,Malawi,Southern Region,1890.0,Nchalo,804.0,119,15.0,5.0,5,804_119_15_5,,2016.0,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,1468540800.0,1.0,0.0
2016-08-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,700.0,MWK,Malawi,Central Region,1888.0,Thete,822.0,119,15.0,5.0,5,822_119_15_5,,2016.0,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,1471219200.0,1.0,0.0
2016-09-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,664.785,MWK,Malawi,Northern Region,1889.0,Jenda,828.0,119,15.0,5.0,5,828_119_15_5,,2016.0,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,1473897600.0,1.0,0.0
2016-10-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,743.93,MWK,Malawi,Southern Region,1890.0,Jali,778.0,119,15.0,5.0,5,778_119_15_5,,2016.0,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,1476489600.0,1.0,0.0
2016-11-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,763.2467,MWK,Malawi,Central Region,1888.0,Sharpevaley,821.0,119,15.0,5.0,5,821_119_15_5,,2016.0,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,1479168000.0,1.0,0.0
2016-12-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,829.0725,MWK,Malawi,Southern Region,1890.0,Jali,778.0,119,15.0,5.0,5,778_119_15_5,,2016.0,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,1481760000.0,1.0,0.0
2017-01-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,944.7925,MWK,Malawi,Northern Region,1889.0,Karonga,779.0,119,15.0,5.0,5,779_119_15_5,,2017.0,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,1484438400.0,1.0,0.0
2017-02-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,820.5275,MWK,Malawi,Central Region,1888.0,Nsundwe,812.0,119,15.0,5.0,5,812_119_15_5,,2017.0,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,1487116800.0,1.0,0.0
2017-03-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,800.0,MWK,Malawi,Central Region,1888.0,Nkhamenya,807.0,119,15.0,5.0,5,807_119_15_5,,2017.0,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,1489536000.0,1.0,0.0
2017-04-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,758.8425,MWK,Malawi,Central Region,1888.0,Dowa,825.0,119,15.0,5.0,5,825_119_15_5,,2017.0,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,1492214400.0,1.0,0.0
2017-05-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,714.976,MWK,Malawi,Northern Region,1889.0,Karonga,779.0,119,15.0,5.0,5,779_119_15_5,,2017.0,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,1494806400.0,1.0,0.0
2017-06-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,603.29,MWK,Malawi,Southern Region,1890.0,Chikwawa,769.0,119,15.0,5.0,5,769_119_15_5,,2017.0,Groundnuts (shelled) - Retail (KG),Groundnuts shelled,1497484800.0,1.0,0.0
